,id,publishedAt,title,companyName,postedTime,applicationsCount,description,contractType,experienceLevel,workType,sector,companyId,city,state,recently_posted_jobs
981,3766550141,2024-01-19,Mechanical Engineer,Valeo,2 weeks ago,200.0,"Valeo is a tech global company, designing breakthrough solutions to reinvent the mobility. We are an automotive supplier partner to automakers and new mobility actors worldwide. Our vision? Invent a greener and more secured mobility, thanks to solutions focusing on intuitive driving and reducing CO2 emissions. We are leader on our businesses, and recognized as one of the largest global innovative companies.

Mission

 Define, develop and deploy Mechanical design and Field of Vision Simulation for DVS PL.

 Interaction with other divisions or units worldwide and establish a strong and intimate relationship with Valeo Site

Design leaders

 Strong interpersonal competence and acting good team player

 Guarantee the respect of best practice and standards, establish and capitalize new standards when applicable

Responsibilities

 Involvement on P0, P1 and P2 projects (Current engineering, new customer projects and future projects).

 Experience in developing products from concept to production in an automotive environment.

 Problem solving techniques and methodical approaches to same.

 Operating within a high volume manufacturing environment.

 Designing to budget.

 Developing project plans and working within agreed plans and timelines.

 Tooling and moulding experience - ability to identify and suggest part improvements.

 Experience in developing 2D drawings & designing using 3D CAD - Catia V5 R24 onwards, preferred.

 Vehicle Packaging investigations and concept evaluation.

 Tolerance Investigations And Stack Up Analysis Experience Required.

 Detailed Drawings and Drawing Control inc. GD+T.

 Interfacing across a multidisciplinary environment in a clear and effective manner must be demonstrated.

 Experience interfacing with Suppliers and customers.

Preferred Exposure to and experience with:

 Vehicle/Product verification organising, analysis and report writing.

 Broad experience in injection moulding, metal casting, metal forming, adhesives and prototype-manufacturing methods

is a necessity.

 DFMEA techniques, DFM/DFA techniques, PDCA (Plan, Do, Check, Act) type techniques.

 Design Review Procedures,BOM Creation, Presentations.

 Working within quality systems i.e. ISO9001 / TS16949.

 Experienced in MS Project, MS Excel, MS Word, Minitab and MS Power Point.

 Interpretation of the results from Simulation Reports and feeding back on the same.

 Experience in Six Sigma an advantage.

 Experience in passive and active cooling an advantage.

 Qualifications - External

 Relevant Mechanical Engineering Qualifications (Degree).

 Recent relevant experience in Design 3 years +.

 Knowledge of developing automotive cameras and or ECU’s a distinct advantage.

 A high degree of organisation and enthusiasm and the ability to communicate competently across all working levels;

Management activities, interaction with OEM Customers, suppliers, other Departments and branches within the

company.

 Demonstrate innovation and creativity.

 Mindset of continuous improvement and resilience.

People Management: YES  NO 

If People Management, how many employees are

managed?

Number of people :

Budget Management: YES  NO 

Candidate Profile

Education/Training

 BE in Mechanical/ Automobile Engineering from a reputed institute or

university

 Excellent Background in Mechanical Component Design & Development process in Automotive industry or similar

background experience

Professional Experience

 Candidate must have 3- 4 years of significant professional experience in Automotive R&D, Product development

 Verbal and Written skills in German language for Technical communication is desirable but not essential.

 Good knowledge on Fastener selection, Casting/ Injection molding process and GD&T

 Strong exposure in engineering of product integrating mechanical/PCB interface, plastic and Sheet metal components

 Ability to handle multiple projects.

 Experience in automotive industry very much appreciated.

 Knowledge and working skills in Optics/ Optical Lens Design is an added advantage.

Job:

R&D Engineer

Organization:

Mechanical

Schedule:

Full time

Employee Status:

Regular

Job Type:

Permanent contract

Job Posting Date:

2023-11-16

Join Us !

Being part of our team, you will join:



 * one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
 * a multi-cultural environment that values diversity and international collaboration
 * more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
 * a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development
   
   
   

More information on Valeo: https://www.valeo.com",Full-time,Entry level,Engineering and Information Technology,Motor Vehicle Parts Manufacturing,2669,Chennai,Tamil Nadu,No
982,3764820740,2024-01-18,Mechanical Engineer,Valeo,2 weeks ago,200.0,"Valeo ist ein globales Technologieunternehmen, das innovative Lösungen entwickelt, um die Mobilität neu zu erfinden. Wir sind ein Partner von Automobilherstellern und Akteuren der neuen Mobilität weltweit. Unsere Vision? Eine grünere und sicherere Mobilität zu erfinden, dank Lösungen, die sich auf intuitives Fahren und die Reduzierung von CO2-Emissionen konzentrieren. Wir sind führend in unseren Geschäftsbereichen und werden als eines der weltweit größten innovativen Unternehmen anerkannt.

Mission

 Define, develop and deploy Mechanical design and Field of Vision Simulation for DVS PL.

 Interaction with other divisions or units worldwide and establish a strong and intimate relationship with Valeo Site

Design leaders

 Strong interpersonal competence and acting good team player

 Guarantee the respect of best practice and standards, establish and capitalize new standards when applicable

Responsibilities

 Involvement on P0, P1 and P2 projects (Current engineering, new customer projects and future projects).

 Experience in developing products from concept to production in an automotive environment.

 Problem solving techniques and methodical approaches to same.

 Operating within a high volume manufacturing environment.

 Designing to budget.

 Developing project plans and working within agreed plans and timelines.

 Tooling and moulding experience - ability to identify and suggest part improvements.

 Experience in developing 2D drawings & designing using 3D CAD - Catia V5 R24 onwards, preferred.

 Vehicle Packaging investigations and concept evaluation.

 Tolerance Investigations And Stack Up Analysis Experience Required.

 Detailed Drawings and Drawing Control inc. GD+T.

 Interfacing across a multidisciplinary environment in a clear and effective manner must be demonstrated.

 Experience interfacing with Suppliers and customers.

Preferred Exposure to and experience with:

 Vehicle/Product verification organising, analysis and report writing.

 Broad experience in injection moulding, metal casting, metal forming, adhesives and prototype-manufacturing methods

is a necessity.

 DFMEA techniques, DFM/DFA techniques, PDCA (Plan, Do, Check, Act) type techniques.

 Design Review Procedures,BOM Creation, Presentations.

 Working within quality systems i.e. ISO9001 / TS16949.

 Experienced in MS Project, MS Excel, MS Word, Minitab and MS Power Point.

 Interpretation of the results from Simulation Reports and feeding back on the same.

 Experience in Six Sigma an advantage.

 Experience in passive and active cooling an advantage.

 Qualifications - External

 Relevant Mechanical Engineering Qualifications (Degree).

 Recent relevant experience in Design 3 years +.

 Knowledge of developing automotive cameras and or ECU’s a distinct advantage.

 A high degree of organisation and enthusiasm and the ability to communicate competently across all working levels;

Management activities, interaction with OEM Customers, suppliers, other Departments and branches within the

company.

 Demonstrate innovation and creativity.

 Mindset of continuous improvement and resilience.

People Management: YES  NO 

If People Management, how many employees are

managed?

Number of people :

Budget Management: YES  NO 

Candidate Profile

Education/Training

 BE in Mechanical/ Automobile Engineering from a reputed institute or

university

 Excellent Background in Mechanical Component Design & Development process in Automotive industry or similar

background experience

Professional Experience

 Candidate must have 3- 4 years of significant professional experience in Automotive R&D, Product development

 Verbal and Written skills in German language for Technical communication is desirable but not essential.

 Good knowledge on Fastener selection, Casting/ Injection molding process and GD&T

 Strong exposure in engineering of product integrating mechanical/PCB interface, plastic and Sheet metal components

 Ability to handle multiple projects.

 Experience in automotive industry very much appreciated.

 Knowledge and working skills in Optics/ Optical Lens Design is an added advantage.

Job:

R&D Engineer

Organization:

Mechanical

Schedule:

Vollzeit

Employee Status:

Unbefristet

Job Type:

Permanent contract

Job Posting Date:

2023-11-16

Join Us !

Being part of our team, you will join:



 * one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
 * a multi-cultural environment that values diversity and international collaboration
 * more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
 * a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development
   
   
   

More information on Valeo: https://www.valeo.com",Full-time,Entry level,Engineering and Information Technology,Motor Vehicle Parts Manufacturing,2669,Chennai,Tamil Nadu,No
983,3757532351,2023-10-12,"Mechanical Engineer (Canada) : $500,000/year USD",Visanswer,3 months ago,124.0,"Job Title: Mechanical Engineer

Position Overview

Are you a talented Mechanical Engineer seeking an exciting career opportunity in Canada? Visa Answer is actively searching for an exceptional individual to join our esteemed overseas client's team in Canada. This position offers a highly competitive compensation package, with an annual salary of $500,000 USD, making it a truly exceptional opportunity for professionals looking to achieve significant financial growth and career advancement.

Job Description

As a Mechanical Engineer, you will play a pivotal role in our client's organization in Canada. You will be responsible for contributing to the design, development, and implementation of innovative mechanical systems, ensuring they meet the highest industry standards and performance requirements. This is a unique opportunity to work on cutting-edge projects and make a substantial impact on the field of mechanical engineering.

Key Responsibilities

Design and Development: Collaborate with a team of engineers to design, analyze, and develop mechanical systems and components for various projects.

Engineering Analysis: Conduct thorough engineering analysis and simulations to evaluate the structural integrity, performance, and safety of mechanical systems.

Project Management: Manage project timelines, budgets, and resources effectively to ensure successful completion of assignments.

Research and Innovation: Stay up-to-date with industry trends and emerging technologies to integrate innovative solutions into projects.

Quality Assurance: Implement and maintain quality control measures to guarantee the reliability and performance of mechanical systems.

Documentation: Prepare and maintain comprehensive engineering documentation, including reports, schematics, and technical drawings.

Compliance: Ensure compliance with all relevant industry codes, standards, and regulations in Canada.

Collaboration: Work closely with interdisciplinary teams, including electrical engineers, designers, and project managers, to achieve project goals.

Problem Solving: Analyze and troubleshoot complex engineering issues, proposing effective solutions.

Qualifications

Bachelor's or Master's degree in Mechanical Engineering or a related field.

Professional Engineer (P.Eng.) designation is highly preferred.

Proven experience in mechanical design, analysis, and project management.

Proficiency in CAD software and other engineering tools.

Strong analytical and problem-solving skills.

Excellent communication and teamwork abilities.

Knowledge of local building codes, regulations, and safety standards in Canada.

Innovative mindset with a passion for continuous improvement.

Benefits

Competitive annual salary of $500,000 USD.

Opportunity for career advancement and professional development.

Comprehensive health and dental benefits.

Relocation assistance, if required.

An exciting work environment with access to cutting-edge technology.

A chance to make a significant impact on the field of mechanical engineering.

How To Apply

If you are ready to take your career to new heights and are excited about the prospect of working in Canada on groundbreaking projects, we encourage you to apply today. Please submit your resume, a cover letter detailing your relevant experience, and any additional relevant documentation to [email address].

Visa Answer is an equal opportunity employer. We welcome applications from all qualified individuals, including those with diverse backgrounds and experiences.

Note: The mentioned salary is for illustrative purposes and may not reflect current market conditions or visa requirements for foreign nationals working in Canada. Please refer to current labor laws and regulations for accurate details.",Full-time,Associate,Engineering and Information Technology,Consumer Services,33585827,Ahmedabad,Gujarat,No
984,3792397514,2023-12-02,Mechanical Design Engineer,Krome Dispense,2 months ago,25.0,"The ideal candidate will create, draft, and design product layouts and schemes using customer specification and recommendations.This individual will test products and make adjustments where necessary. Additionally, they will examine broken products and resolve issues for future designs.

Responsibilities


 * Conduct product testing
 * Assess the feasibility of product design
 * Review defunct products
   
   

Qualifications


 * Bachelor's degree in Mechanical Engineering or related field
 * 4+ years' of industry experience
 * Strong knowledge of mechanical parts and computer-aided design",Full-time,Executive,Engineering and Information Technology,"Appliances, Electrical, and Electronics Manufacturing",7595154,Jalandhar I,Punjab,No
985,3765787394,2024-01-30,Mechanical Engineer,Valeo,3 days ago,158.0,"Valeo ist ein globales Technologieunternehmen, das innovative Lösungen entwickelt, um die Mobilität neu zu erfinden. Wir sind ein Partner von Automobilherstellern und Akteuren der neuen Mobilität weltweit. Unsere Vision? Eine grünere und sicherere Mobilität zu erfinden, dank Lösungen, die sich auf intuitives Fahren und die Reduzierung von CO2-Emissionen konzentrieren. Wir sind führend in unseren Geschäftsbereichen und werden als eines der weltweit größten innovativen Unternehmen anerkannt.

Responsibilities

 Involvement on P0, P1 and P2 projects (Current engineering, new customer projects and future projects).

 Experience in developing products from concept to production in an automotive environment.

 Problem solving techniques and methodical approaches to same.

 Operating within a high volume manufacturing environment.

 Designing to budget.

 Developing project plans and working within agreed plans and timelines.

 Tooling and moulding experience - ability to identify and suggest part improvements.

 Experience in developing 2D drawings & designing using 3D CAD - Catia V5 R24 onwards, preferred.

 Vehicle Packaging investigations and concept evaluation.

 Tolerance Investigations And Stack Up Analysis Experience Required.

 Detailed Drawings and Drawing Control inc. GD+T.

 Interfacing across a multidisciplinary environment in a clear and effective manner must be demonstrated.

 Experience interfacing with Suppliers and customers.

Preferred Exposure to and experience with:

 Vehicle/Product verification organising, analysis and report writing.

 Broad experience in injection moulding, metal casting, metal forming, adhesives and prototype-manufacturing methods

is a necessity.

 DFMEA techniques, DFM/DFA techniques, PDCA (Plan, Do, Check, Act) type techniques.

 Design Review Procedures,BOM Creation, Presentations.

 Working within quality systems i.e. ISO9001 / TS16949.

 Experienced in MS Project, MS Excel, MS Word, Minitab and MS Power Point.

 Interpretation of the results from Simulation Reports and feeding back on the same.

 Experience in Six Sigma an advantage.

 Experience in passive and active cooling an advantage.

 Qualifications - External

 Relevant Mechanical Engineering Qualifications (Degree).

 Recent relevant experience in Design 3 years +.

 Knowledge of developing automotive cameras and or ECU’s a distinct advantage.

 A high degree of organisation and enthusiasm and the ability to communicate competently across all working levels;

Management activities, interaction with OEM Customers, suppliers, other Departments and branches within the

company.

 Demonstrate innovation and creativity.

 Mindset of continuous improvement and resilience.

People Management: YES  NO 

If People Management, how many employees are

managed?

Number of people :

Budget Management: YES  NO 

Education/Training

 BE in Mechanical/ Automobile Engineering from a reputed institute or

university

 Excellent Background in Mechanical Component Design & Development process in Automotive industry or similar

background experience

Professional Experience

 Candidate must have 3- 4 years of significant professional experience in Automotive R&D, Product development

 Verbal and Written skills in German language for Technical communication is desirable but not essential.

 Good knowledge on Fastener selection, Casting/ Injection molding process and GD&T

 Strong exposure in engineering of product integrating mechanical/PCB interface, plastic and Sheet metal components

 Ability to handle multiple projects.

 Experience in automotive industry very much appreciated.

 Knowledge and working skills in Optics/ Optical Lens Design is an added advantage.

Job:

R&D Engineer

Organization:

Mechanical

Schedule:

Vollzeit

Employee Status:

Unbefristet

Job Type:

Permanent contract

Job Posting Date:

2023-11-21

Join Us !

Being part of our team, you will join:



 * one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
 * a multi-cultural environment that values diversity and international collaboration
 * more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
 * a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development
   
   
   

More information on Valeo: https://www.valeo.com",Full-time,Entry level,Engineering and Information Technology,Motor Vehicle Parts Manufacturing,2669,Chennai,Tamil Nadu,Yes
986,3800934469,2024-01-09,Project Engineer - Mechanical Design,MicroGenesis CADSoft Pvt. Ltd.,3 weeks ago,46.0,"Skill: iso , design , inventor , pro-e , catia , mechanical design; Exp: 1-2 years; Generating detailed mechanical drawings. Developing models and designs from concept. Development of process and work layout. Process inspection and standardization. Responsible for maintaining day-to-day process activities as per ISO, Meetings with project coordinators. Experience

1-2 yrs experience in design and working knowledge of CAD Softwares like AutoCAD, Inventor, Solidworks, Catia-v5, UGS, Pro-E with good communication skills.",Full-time,Entry level,Engineering and Information Technology,Staffing and Recruiting,544005,Bengaluru,Karnataka,No
987,3798362402,2023-12-27,Mechanical Design Engineer,Blue Horizons Strategic Engineering Pvt Ltd,1 month ago,34.0,"The ideal candidate will be responsible for executing and leading the full design process from ideation to production. You will draw new designs and update our current designs. During the creation process, you will ensure that our designs meeting all necessary design responsibilities.

Responsibilities


 * Draw, update, and maintain designs
 * Manage multiple complex projects at the same time
 * Ensure our designs meet manufacturing, technical and customer Responsibilities
 * Ensure that all design projects are completed within budget and time
   
   

Qualifications

PREFER : DEFENSE /AEROSPACE Background company Experience.


 * Bachelor's Degree or equivalent experience in Mechanical Engineering or relevant technical degree
 * CAD experience
 * Proficient in Solid works
 * Strong organizational and communication skills
 * Working for Aerospace companies is added advantage",Full-time,Associate,Engineering and Information Technology,Defense and Space Manufacturing,77072005,Hyderabad,Telangana,No
988,3798364147,2024-01-04,Mechanical Engineering,Angel Recruitment,4 weeks ago,25.0,"Company Overview

Angel Recruiting is an innovative and fast-growing recruitment company that offers flexible and expert solutions. With a team of 2-10 employees, we are dedicated to providing the best talent acquisition and placement services to our clients. Visit our website at http://angelrecruiting.in/ for more information.

Job Overview

We are seeking a highly motivated and talented Mechanical Engineer to join our team at Angel Recruiting. As a Mechanical Engineer, you will be responsible for designing, developing, and evaluating mechanical and thermal devices. This is a full-time position based in Thane, Maharashtra, India with a starting salary of [salary_range].

Qualifications And Skills


 * Bachelor's degree in Mechanical Engineering or related field
 * Freshers with less than 1 year of experience are welcome
 * Knowledge of fire safety and safety products
 * Strong analytical and problem-solving skills
 * Excellent communication and interpersonal skills
 * Proficiency in CAD software and other design tools
 * Ability to work independently and in a team
 * Attention to detail and strong organizational skills
   
   

Roles And Responsibilities


 * Designing and implementing mechanical systems, equipment, and processes
 * Analyzing project requirements and performing calculations to determine design parameters
 * Preparing and presenting technical reports and documentation
 * Collaborating with cross-functional teams to ensure project success
 * Conducting tests and inspections to ensure product quality and functionality
 * Troubleshooting and resolving mechanical issues
 * Staying up-to-date with latest trends and innovations in the field of mechanical engineering",Full-time,Entry level,Engineering,Human Resources Services,546494,Thane,Maharashtra,No
989,3792604109,2023-12-27,Mechanical Design Engineer,Krome Dispense,1 month ago,32.0,"The ideal candidate will create, draft, and design product layouts and schemes using customer specification and recommendations.This individual will test products and make adjustments where necessary. Additionally, they will examine broken products and resolve issues for future designs.

Responsibilities


 * Conduct product testing
 * Assess the feasibility of product design
 * Review defunct products
   
   

Qualifications


 * Bachelor's degree in Mechanical Engineering or related field
 * 4+ years' of industry experience
 * Strong knowledge of mechanical parts and computer-aided design",Full-time,Executive,Engineering and Information Technology,Business Supplies & Equipment,7595154,Jalandhar I,Punjab,No
990,3781390699,2023-12-10,Mechanical Design Engineer,Vijaya Enterprises,1 month ago,41.0,"Job Description


 * Resolve Issues related to dsign drawing.
 * 3D Modelling Assembly,Tool Design,Mould Die development of different Casting component.
 * Design verification,cost reduction,tine study,BOM preparation.
 * Certified as ISO 9001:2015 Internal Auditors from Intertek.
 * Design drafting of machine parts structural drawings with bill of material and production drawing by solid works 3D software and AutuCAD 2D software.
 * Provide technical evaluation to support procurement decision.
   
   

This job is provided by Shine.com",Full-time,Entry level,Engineering and Information Technology,Staffing and Recruiting,2313856,Mumbai,Maharashtra,No
991,3781389765,2023-12-10,Mechanical Design Engineer,Vijaya Enterprises,1 month ago,31.0,"Job Description


 * Resolve Issues related to dsign drawing.
 * 3D Modelling Assembly,Tool Design,Mould Die development of different Casting component.
 * Design verification,cost reduction,tine study,BOM preparation.
 * Certified as ISO 9001:2015 Internal Auditors from Intertek.
 * Design drafting of machine parts structural drawings with bill of material and production drawing by solid works 3D software and AutuCAD 2D software.
 * Provide technical evaluation to support procurement decision.
   
   

This job is provided by Shine.com",Full-time,Entry level,Engineering and Information Technology,Staffing and Recruiting,2313856,Thane,Maharashtra,No
992,3793631342,2024-01-27,Mechanical Static Engineer (Design),Vijay Tanks & Vessels (P) Ltd.,6 days ago,186.0,"Role & responsibilities



Design of Static Equipment Pressure Vessels, Columns, Heat Exchangers

and Tanks.

Deep understanding of international design codes such as API / ASME /

TEMA etc. and fabrication / construction aspects related to design.

 * Assisting Lead engineer in discharging responsibilities of

Lead engineer

 * Coordinating with Clients, Authorized Inspectors for Technical and

Fabrication related activities.

 * Prepare engineering document schedule and ensure compliance.
 * Preparation of Mechanical Datasheets
 * Preparation of Mechanical Design Calculations
 * Review GA and Detail fabrication drawings
 * Provide inputs to Designers for detailing




Preferred candidate profile



 * Bachelor's or Master's degree in Mechanical Engineering
 * 5-10 years of Experience in design




 * Conversant with codes/Standard
 * Be conversant with use of software programs such as AutoCAD, STAAD, PVElite/ compress, Ansys etc.
 * Reading the drawings & Specifications
 * Computer knowledge
 * Communication skill

",,Full-time,,,28068101,Vadodara,Gujarat,Yes
993,3757529788,2023-10-12,"Mechanical Engineer (Canada): : $500,000/year USD",Visanswer,3 months ago,40.0,"Job Title: Mechanical Engineer

Position Overview

Are you a talented Mechanical Engineer seeking an exciting career opportunity in Canada? Visa Answer is actively searching for an exceptional individual to join our esteemed overseas client's team in Canada. This position offers a highly competitive compensation package, with an annual salary of $500,000 USD, making it a truly exceptional opportunity for professionals looking to achieve significant financial growth and career advancement.

Job Description

As a Mechanical Engineer, you will play a pivotal role in our client's organization in Canada. You will be responsible for contributing to the design, development, and implementation of innovative mechanical systems, ensuring they meet the highest industry standards and performance requirements. This is a unique opportunity to work on cutting-edge projects and make a substantial impact on the field of mechanical engineering.

Key Responsibilities

Design and Development: Collaborate with a team of engineers to design, analyze, and develop mechanical systems and components for various projects.

Engineering Analysis: Conduct thorough engineering analysis and simulations to evaluate the structural integrity, performance, and safety of mechanical systems.

Project Management: Manage project timelines, budgets, and resources effectively to ensure successful completion of assignments.

Research and Innovation: Stay up-to-date with industry trends and emerging technologies to integrate innovative solutions into projects.

Quality Assurance: Implement and maintain quality control measures to guarantee the reliability and performance of mechanical systems.

Documentation: Prepare and maintain comprehensive engineering documentation, including reports, schematics, and technical drawings.

Compliance: Ensure compliance with all relevant industry codes, standards, and regulations in Canada.

Collaboration: Work closely with interdisciplinary teams, including electrical engineers, designers, and project managers, to achieve project goals.

Problem Solving: Analyze and troubleshoot complex engineering issues, proposing effective solutions.

Qualifications

Bachelor's or Master's degree in Mechanical Engineering or a related field.

Professional Engineer (P.Eng.) designation is highly preferred.

Proven experience in mechanical design, analysis, and project management.

Proficiency in CAD software and other engineering tools.

Strong analytical and problem-solving skills.

Excellent communication and teamwork abilities.

Knowledge of local building codes, regulations, and safety standards in Canada.

Innovative mindset with a passion for continuous improvement.

Benefits

Competitive annual salary of $500,000 USD.

Opportunity for career advancement and professional development.

Comprehensive health and dental benefits.

Relocation assistance, if required.

An exciting work environment with access to cutting-edge technology.

A chance to make a significant impact on the field of mechanical engineering.

How To Apply

If you are ready to take your career to new heights and are excited about the prospect of working in Canada on groundbreaking projects, we encourage you to apply today. Please submit your resume, a cover letter detailing your relevant experience, and any additional relevant documentation to [email address].

Visa Answer is an equal opportunity employer. We welcome applications from all qualified individuals, including those with diverse backgrounds and experiences.

Note: The mentioned salary is for illustrative purposes and may not reflect current market conditions or visa requirements for foreign nationals working in Canada. Please refer to current labor laws and regulations for accurate details.",Full-time,Associate,Engineering and Information Technology,Consumer Services,33585827,Chennai,Tamil Nadu,No
994,3735042416,2023-10-10,Sr. Engineer / Assistant Manager - Mechanical,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",3 months ago,200.0,"Position

Job Description

Qualification, Experience & Skill Matrix

Qualification: BE-Mechanical.

1

Sr. Engineer / Asst Manager - Mechanical

Product Design using CAD - Unigraphics Software Tools.

Experience: 6-8 Years in Automotive Design preferably in OEMs, or Tire-1 suppliers. Exposure to Four-Wheeler or Golf Cart Design will be preferred. EV Design Experience will be added advantage.

Design Verification Calculations, System Sizing Calculations, Vehicle Performance Prediction.

Good Domain knowledge in Automotive Chassis systems, Suspension, Brakes, Steering, Seats, Plastic Body Panels (Exterior & Interior) etc.

Layout Preperation.

Detailed Engineering

2D Drawing Preparation & Release for Mfg.

Engineering BOM Preparation & Release for Mfg.

Add/Del/Mod List preparation.

ECR / ECN Preparation & Release.

Good CAD Skill with Unigraphics software & adept with the following:


 * Solid Modelling
 * Assembly Modelling
 * Surface Modelling
 * 2D Drawing Preparation using GD&T
 * Sheet Metal Part Design
 * Mechanism / Motion Analysis
 * Harness or Piping Layout
 * CAE will be added advantage.
   
   

Prepare DFMEA, DFA,DFM, DFS etc.

Conversant with DFMEA, DFA, DFM, DFS etc.

Conduct GD&T and Tolerance Stack Up Analysis

Conversant with GD&T and Tolerance Stack Up Analysis

Prepare Design Review Documents

Good knowledge of various Manufacturing processes on Steel & Plastics

Support for Prototype Build, Mfg. etc.

Good knowledge of Material Selection & Heat Treatment processes

Interaction with Supplier, support for product development.

Good knowledge of national & international Standards, Statutory Regulations related to design of various systems, vehicles, Golf Carts etc.

Sytem selection, support for Supplier Selection etc.

Good knowledge of Design Verification / Validation Testing requirements & methods / standards for vehicle & systems etc.

Problem Solving. Assy Issues, Failure Analysis & Issue Resolution.

Good Problem Solving skill, Awareness of RCA, (Root Caue Analysis), ICA / PCA, 8D & 5W Analys, FTA (Fault Tree Analysis) etc.

Support for Prototype Testing & Verification.

Knowledge of Battery, Traction Motor, Controller, EV systems will be an added advantage.

Understanding of various Quality systems, APQP etc.

Good Communication & Presentation Skill",Full-time,Mid-Senior level,Management and Manufacturing,Staffing and Recruiting,926408,Pune/Pimpri-Chinchwad Area,,No
995,3798365103,2024-01-03,Mechanical Design Engineer,Blue Horizons Strategic Engineering Pvt Ltd,1 month ago,156.0,"The ideal candidate will be responsible for executing and leading the full design process from ideation to production. You will draw new designs and update our current designs. During the creation process, you will ensure that our designs meeting all necessary design responsibilities.

Responsibilities


 * Draw, update, and maintain designs
 * Manage multiple complex projects at the same time
 * Ensure our designs meet manufacturing, technical and customer Responsibilities
 * Ensure that all design projects are completed within budget and time
   
   

Qualifications


 * Bachelor's Degree or equivalent experience in Mechanical Engineering or relevant technical degree
 * CAD experience
 * Proficient in Solid works
 * Strong organizational and communication skills
 * Working for Aerospace companies is added advantage
   
   

Share your Resume : pkmaddali@bhsel.com",Full-time,Associate,Design,Defense and Space Manufacturing,77072005,Hyderabad,Telangana,No
996,3672682903,2023-06-26,Mechanical Engineer Fresher,Benchmark Global Management Services,7 months ago,79.0,"Company: Manufacturing Industry




Job Location: Hooghly




Salary: 10k/ Month + Free Lodging + Canteen Facilities




Department- Quality Lab




Knowledge: AutoCAD, Vernier Caliper, Micrometer & other measurement instrument




Vacancy: 3 No's




Required Candidate Profile




Qualification: BE/ Btech Mechanical Engineer




Experience: 0-1 Yrs. Experience




 * CONSULTANCY TERMS & CONDITIONS APPLY***




CONTACT INFO:-




Namrata Pal- 8910291069




Arijit Mondal- 9748042221




Benchmark Global Management Services




97/A B.T. Road, Kolkata- 700090




Web: www.benchmarkglobal.in",Full-time,Entry level,Engineering and Information Technology,Consumer Services,33726644,Greater Kolkata Area,,No
997,3718431607,2023-09-11,Project Engineer (Mechanical) (Saudi Arabia),Eram Talent,4 months ago,200.0,"Eram Talent is seeking a highly motivated and skilled Project Engineer (Mechanical) for a leading Oil & Energy company based in Saudi Arabia. The successful candidate will have hands-on experience in managing projects from conception through to completion, ensuring all deliverables are met on time and within budget. This position offers an excellent opportunity to work with a leading company in the Energy sector and to advance your career in Mechanical Engineering.




As a division of ERAM Group, E-Talent is an independent Talent Acquisition Consultancy with a global reach and network of high potential professionals with sophisticated skills from different industries such as Oil & Gas, Petroleum, Infrastructure, Energy, Water, Transportation, Science & Technology and Health Care. We are committed to providing outstanding recruitment solutions for our clients, and this role is an excellent opportunity to play a key part in that mission.




Responsibilities




 * Manage the project scope, schedule, and budget
 * Coordinate with project stakeholders to identify and mitigate potential issues
 * Ensure the quality of project deliverables meets the required standards
 * Provide technical expertise and guidance throughout the project lifecycle
 * Manage project risks and implement mitigation plans
 * Communicate project progress effectively to all stakeholders
 * Manage change requests and ensure they are properly assessed and documented




Requirements




 * Bachelor's degree in Mechanical Engineering or related field
 * Minimum of 8 years of experience in project management, ideally in Oil & Energy
 * Proven experience in managing projects from conception through to completion
 * Thorough understanding of Mechanical Engineering principles and practices
 * Excellent communication skills and ability to manage multiple stakeholders
 * Strong leadership and team management skills
 * Fluent in English (Arabic language skills preferred)",Contract,Mid-Senior level,Engineering,"Technology, Information and Internet",20360862,Delhi Cantonment,Delhi,No
998,3750167915,2023-10-30,Mechanical Engineer,GVR TECHNOLABS PRIVATE LIMITED,3 months ago,101.0,"ob description

Job Summary

GVR Technolabs Pvt Ltd, an Information Technology services company with expertise in design, deployment and management of hardware and software applications and technology infrastructures. We offer services to improve our clients efficiency, strengthen partnerships, increase profitability, and improve business processes with quality and value in a secure environment. The candidates if selected will be working for Bharat Electronics Limited (BEL).

Responsibilities And Duties


 * Should have experience in the maintenance of Electro-mechanical items like Air- conditioners, Generators and Masts etc
   
   

Required Experience And Qualifications

Candidate should have completed his B-Tech in Mechanical.

Benefits

Minimum 06 months experience in similar field.

We offer a team oriented environment along with exciting career opportunities and a highly competitive compensation and benefits package.

The candidate if selected will be working for Bharat Electronics Limited (BEL) in various Indian Air Force units.",Full-time,Executive,Engineering,Information Technology & Services,27956264,Bhuj,Gujarat,No
